City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
272,gemerek,39.1834,36.0719,42.78,89,100,6.93,TR,Tue Feb 13 13:33:45 2024
273,hobyo,5.3505,48.5268,79.34,80,55,16.15,SO,Tue Feb 13 13:33:46 2024
274,allada,6.6655,2.1514,84.96,85,0,5.23,BJ,Tue Feb 13 13:33:46 2024
275,al kharijah,25.4514,30.5464,61.47,26,1,8.43,EG,Tue Feb 13 13:33:48 2024
276,khilok,51.3674,110.4676,-0.2,93,100,6.49,RU,Tue Feb 13 13:33:48 2024
277,murzuq,25.9155,13.9184,62.38,35,0,11.07,LY,Tue Feb 13 13:33:49 2024
278,maintirano,-18.0667,44.0167,76.98,94,100,4.41,MG,Tue Feb 13 13:33:50 2024
279,qarazhal,48.0078,70.7903,20.14,92,99,15.26,KZ,Tue Feb 13 13:33:51 2024
280,ketchikan,55.3422,-131.6461,41.34,70,0,12.66,US,Tue Feb 13 13:33:51 2024
281,mahanje,-9.9333,35.3333,66.0,98,99,2.39,TZ,Tue Feb 13 13:33:52 2024
282,ciudad lazaro cardenas,17.9583,-102.2,82.49,56,51,8.14,MX,Tue Feb 13 13:33:52 2024
283,ta`u,-14.2336,-169.5144,82.04,85,100,18.72,AS,Tue Feb 13 13:33:53 2024
284,ormara,25.2088,64.6357,70.11,68,4,4.54,PK,Tue Feb 13 13:33:54 2024
285,lecheng,25.1238,113.3254,58.5,94,8,2.19,CN,Tue Feb 13 13:33:54 2024
286,hawaiian paradise park,19.5933,-154.9731,78.31,73,20,1.01,US,Tue Feb 13 13:33:55 2024
287,la sarre,48.8002,-79.1996,14.09,83,100,10.16,CA,Tue Feb 13 13:33:09 2024
288,chonchi,-42.6128,-73.8092,76.21,31,11,1.95,CL,Tue Feb 13 13:33:56 2024
289,oblivskaya,48.5362,42.5014,34.05,100,100,4.16,RU,Tue Feb 13 13:33:56 2024
290,manokwari,-0.8667,134.0833,77.97,80,77,3.53,ID,Tue Feb 13 13:33:57 2024
291,salinopolis,-0.6136,-47.3561,77.88,89,100,7.4,BR,Tue Feb 13 13:33:57 2024
292,moe,-38.1667,146.2667,54.64,70,45,4.65,AU,Tue Feb 13 13:33:58 2024
293,bam,29.106,58.357,57.24,27,0,3.83,IR,Tue Feb 13 13:33:58 2024
294,pacific grove,36.6177,-121.9166,61.39,71,0,9.22,US,Tue Feb 13 13:32:26 2024
295,salalah,17.0151,54.0924,78.89,69,20,2.3,OM,Tue Feb 13 13:34:00 2024
296,katsuura,35.1333,140.3,53.06,67,0,14.81,JP,Tue Feb 13 13:34:00 2024
297,tofol,5.3248,163.0078,81.79,81,100,20.22,FM,Tue Feb 13 13:34:00 2024
298,demba,-5.51,22.2667,71.28,97,100,1.83,CD,Tue Feb 13 13:34:01 2024
299,westport,41.1415,-73.3579,38.28,80,100,14.97,US,Tue Feb 13 13:34:02 2024
300,road town,18.4167,-64.6167,82.49,74,40,8.05,VG,Tue Feb 13 13:33:48 2024
301,lata,40.1629,-8.3327,63.91,96,100,3.29,PT,Tue Feb 13 13:34:03 2024
302,tarawa,1.419,172.984,82.49,89,75,5.75,KI,Tue Feb 13 13:34:03 2024
303,kavieng,-2.5744,150.7967,81.21,82,100,10.04,PG,Tue Feb 13 13:34:04 2024
304,ambovombe,-25.1667,46.0833,75.0,88,100,15.01,MG,Tue Feb 13 13:34:04 2024
305,guerrero negro,27.9769,-114.0611,66.04,34,0,10.65,MX,Tue Feb 13 13:34:05 2024
306,odakra,56.1,12.7333,39.81,94,9,7.56,SE,Tue Feb 13 13:34:05 2024
307,vila velha,-20.3297,-40.2925,85.95,78,0,13.8,BR,Tue Feb 13 13:34:06 2024
308,ujae,8.9322,165.7642,79.65,66,98,19.13,MH,Tue Feb 13 13:34:06 2024
309,spring creek,40.7266,-115.5859,41.81,51,98,5.01,US,Tue Feb 13 13:34:06 2024
310,zhanga buqtyrma,49.6295,83.5248,-9.62,91,88,2.66,KZ,Tue Feb 13 13:34:07 2024
311,mil'kovo,55.6078,37.7956,16.41,92,100,10.11,RU,Tue Feb 13 13:34:07 2024
312,north platte,41.1239,-100.7654,55.29,34,0,11.01,US,Tue Feb 13 13:34:08 2024
313,chuguyevka,44.1653,133.8633,20.62,96,51,0.74,RU,Tue Feb 13 13:34:08 2024
314,sola,-13.8833,167.55,82.26,76,24,11.88,VU,Tue Feb 13 13:34:09 2024
315,uturoa,-16.7333,-151.4333,80.8,88,100,26.19,PF,Tue Feb 13 13:34:09 2024
316,sao felix do xingu,-6.6447,-51.995,78.82,86,99,5.53,BR,Tue Feb 13 13:34:10 2024
317,baghlan,35.75,69.0,36.52,29,22,5.08,AF,Tue Feb 13 13:34:11 2024
318,novomyrhorod,48.7811,31.642,45.52,91,100,8.23,UA,Tue Feb 13 13:34:11 2024
319,wilmington,34.2257,-77.9447,64.31,39,0,16.11,US,Tue Feb 13 13:31:05 2024
320,juegang,32.3174,121.1855,50.34,91,39,7.16,CN,Tue Feb 13 13:34:13 2024
321,daru,-9.0763,143.2092,78.06,91,100,8.25,PG,Tue Feb 13 13:34:13 2024
322,mili,6.0815,171.735,82.2,72,74,17.92,MH,Tue Feb 13 13:34:14 2024
323,kailua-kona,19.6406,-155.9956,81.5,64,20,8.05,US,Tue Feb 13 13:34:14 2024
324,zdvinsk,54.7021,78.661,18.05,79,100,20.24,RU,Tue Feb 13 13:34:14 2024
325,karaton,-6.3424,106.1045,75.13,93,80,1.45,ID,Tue Feb 13 13:34:15 2024
326,nantucket,41.2835,-70.0995,33.94,97,100,40.29,US,Tue Feb 13 13:34:15 2024
327,lospalos,-8.5186,127.0025,74.07,93,100,9.57,TL,Tue Feb 13 13:34:16 2024
328,holly springs,35.6513,-78.8336,58.15,30,0,7.0,US,Tue Feb 13 13:33:40 2024
329,da nang,16.0678,108.2208,71.58,83,75,1.14,VN,Tue Feb 13 13:34:17 2024
330,arraial do cabo,-22.9661,-42.0278,87.66,58,40,13.8,BR,Tue Feb 13 13:34:17 2024
331,noshiro,40.2039,140.0242,49.84,86,8,15.95,JP,Tue Feb 13 13:34:18 2024
332,mar del plata,-38.0023,-57.5575,67.95,51,0,11.5,AR,Tue Feb 13 13:30:22 2024
333,plymouth,41.8334,-70.8328,33.71,94,100,21.85,US,Tue Feb 13 13:34:19 2024
334,botou,38.0667,116.5667,46.33,69,7,5.32,CN,Tue Feb 13 13:34:19 2024
335,kzyltu,53.6364,72.3414,23.72,95,100,20.8,KZ,Tue Feb 13 13:34:20 2024
336,cururupu,-1.8283,-44.8683,76.82,90,100,1.88,BR,Tue Feb 13 13:33:52 2024
337,puerto rosario,-24.45,-57.0833,78.96,89,100,8.19,PY,Tue Feb 13 13:34:21 2024
338,khovd,48.0056,91.6419,8.22,44,1,1.72,MN,Tue Feb 13 13:34:21 2024
339,dunedin,-45.8742,170.5036,67.32,56,0,6.93,NZ,Tue Feb 13 13:31:22 2024
340,nova sintra,14.8667,-24.7167,68.74,76,0,12.57,CV,Tue Feb 13 13:34:22 2024
341,fort-shevchenko,44.5086,50.263,50.11,57,100,12.33,KZ,Tue Feb 13 13:34:23 2024
342,tamanrasset,22.785,5.5228,71.51,18,0,4.61,DZ,Tue Feb 13 13:34:23 2024
343,new norfolk,-42.7826,147.0587,53.1,80,78,6.46,AU,Tue Feb 13 13:34:24 2024
344,la'ie,21.6477,-157.9253,79.05,72,0,4.0,US,Tue Feb 13 13:34:24 2024
345,hibbing,47.4272,-92.9377,27.57,50,40,3.44,US,Tue Feb 13 13:34:25 2024
346,caleta de carquin,-11.0925,-77.6267,79.93,74,56,11.99,PE,Tue Feb 13 13:34:26 2024
347,san fernando de apure,7.8878,-67.4724,97.83,27,89,8.14,VE,Tue Feb 13 13:34:27 2024
348,santa cruz,-17.8,-63.1667,80.06,73,75,17.27,BO,Tue Feb 13 13:30:02 2024
349,jiuquan,39.7432,98.5174,24.19,43,100,5.21,CN,Tue Feb 13 13:34:28 2024
350,tommot,58.9564,126.2925,-16.06,98,99,2.82,RU,Tue Feb 13 13:34:28 2024
351,pervomayskiy,53.2485,40.2871,21.47,94,100,13.38,RU,Tue Feb 13 13:34:29 2024
352,happy valley-goose bay,53.3168,-60.3315,26.91,93,100,4.61,CA,Tue Feb 13 13:32:28 2024
353,vainode,56.4333,21.8667,33.78,87,100,6.93,LV,Tue Feb 13 13:34:30 2024
354,villa gesell,-37.2639,-56.973,68.05,57,0,13.47,AR,Tue Feb 13 13:34:30 2024
355,kapuskasing,49.4169,-82.4331,14.09,62,40,14.97,CA,Tue Feb 13 13:31:44 2024
356,pariaman,-0.619,100.12,82.45,80,62,4.5,ID,Tue Feb 13 13:34:31 2024
357,kununurra,-15.7667,128.7333,75.18,94,40,8.05,AU,Tue Feb 13 13:34:32 2024
358,port saint john's,-31.6229,29.5448,73.26,89,44,5.77,ZA,Tue Feb 13 13:34:32 2024
359,tolanaro,-25.0319,46.9987,75.27,100,75,13.8,MG,Tue Feb 13 13:34:33 2024
360,coquimbo,-29.9533,-71.3436,71.33,73,40,10.36,CL,Tue Feb 13 13:34:33 2024
361,znamenskoye,57.1281,73.8282,12.65,95,100,8.84,RU,Tue Feb 13 13:34:34 2024
362,turpan,42.9333,89.1667,36.21,38,0,4.83,CN,Tue Feb 13 13:34:35 2024
363,bengkulu,-3.8004,102.2655,77.25,90,97,3.96,ID,Tue Feb 13 13:34:36 2024
364,nuku'alofa,-21.1333,-175.2,80.94,89,75,12.66,TO,Tue Feb 13 13:34:36 2024
365,petropavlovsk-kamchatsky,53.0452,158.6483,-5.55,88,20,6.71,RU,Tue Feb 13 13:32:27 2024
366,isiro,2.7739,27.616,72.63,72,44,3.47,CD,Tue Feb 13 13:34:38 2024
367,tazacorte,28.629,-17.9293,68.97,78,40,4.61,ES,Tue Feb 13 13:34:38 2024
368,terenos,-20.4422,-54.8603,83.91,74,40,9.22,BR,Tue Feb 13 13:34:39 2024
369,renfrew,55.872,-4.3925,42.15,94,87,2.3,GB,Tue Feb 13 13:32:27 2024
370,aasiaat,68.7098,-52.8699,-24.3,96,31,10.54,GL,Tue Feb 13 13:34:41 2024
371,rupert,42.6191,-113.6772,45.18,53,20,4.61,US,Tue Feb 13 13:30:36 2024
372,port isabel,26.0734,-97.2086,71.69,57,0,12.66,US,Tue Feb 13 13:34:19 2024
373,paragould,36.0584,-90.4973,55.33,49,0,4.0,US,Tue Feb 13 13:34:15 2024
374,wolmaransstad,-27.1974,25.9831,74.73,38,42,8.03,ZA,Tue Feb 13 13:34:44 2024
375,berdyansk,46.7503,36.7944,44.4,86,100,8.46,UA,Tue Feb 13 13:34:44 2024
376,ancud,-41.8697,-73.8203,67.93,55,3,5.26,CL,Tue Feb 13 13:34:47 2024
377,vilhena,-12.7406,-60.1458,84.42,65,40,8.05,BR,Tue Feb 13 13:31:21 2024
378,mahina,-17.5065,-149.489,85.77,79,75,11.5,PF,Tue Feb 13 13:34:48 2024
379,taoudenni,22.6783,-3.9836,81.39,15,14,11.97,ML,Tue Feb 13 13:34:49 2024
380,acarau,-2.8856,-40.12,81.84,75,100,14.0,BR,Tue Feb 13 13:31:07 2024
381,kayangel,8.0823,134.7173,80.35,75,6,24.11,PW,Tue Feb 13 13:34:50 2024
382,aleksandrovsk-sakhalinskiy,50.8975,142.1561,14.56,96,100,9.78,RU,Tue Feb 13 13:34:50 2024
383,artova,40.1158,36.3001,43.72,81,100,12.66,TR,Tue Feb 13 13:34:51 2024
384,bardai,11.65,7.2333,74.5,10,1,9.73,NG,Tue Feb 13 13:34:52 2024
385,anavyssos,37.7333,23.95,57.18,64,6,2.71,GR,Tue Feb 13 13:34:52 2024
386,selfoss,63.9331,-20.9971,18.07,90,8,8.5,IS,Tue Feb 13 13:34:53 2024
387,sasebo,33.1592,129.7228,54.03,89,100,6.24,JP,Tue Feb 13 13:34:53 2024
388,priob'ye,62.5206,65.5964,-11.97,84,97,10.47,RU,Tue Feb 13 13:33:21 2024
389,sao joao da barra,-21.6403,-41.0511,87.89,81,100,14.65,BR,Tue Feb 13 13:34:54 2024
390,queenstown,-31.8976,26.8753,63.79,80,19,3.53,ZA,Tue Feb 13 13:30:41 2024
391,fukuecho,32.6881,128.8419,60.46,75,100,11.12,JP,Tue Feb 13 13:34:55 2024
392,lebu,-37.6167,-73.65,65.39,64,73,11.23,CL,Tue Feb 13 13:34:56 2024
393,apatity,67.5641,33.4031,-8.55,99,98,5.99,RU,Tue Feb 13 13:34:56 2024
394,debre birhan,9.6833,39.5333,54.88,72,94,4.25,ET,Tue Feb 13 13:34:57 2024
395,enchanted hills,35.3368,-106.593,54.27,32,93,4.0,US,Tue Feb 13 13:34:57 2024
396,ati,13.2154,18.3353,75.2,10,4,9.33,TD,Tue Feb 13 13:34:58 2024
397,antsohihy,-14.8796,47.9875,75.27,96,100,2.95,MG,Tue Feb 13 13:34:58 2024
398,griffith,41.5284,-87.4237,44.1,55,0,13.8,US,Tue Feb 13 13:30:52 2024
399,takoradi,4.8845,-1.7554,82.6,86,3,8.03,GH,Tue Feb 13 13:34:59 2024
400,matadi,-5.8167,13.45,79.66,93,100,2.64,CD,Tue Feb 13 13:35:00 2024
401,rutland,43.6167,-73.0162,36.27,71,100,4.0,US,Tue Feb 13 13:34:41 2024
402,namibe,-15.1961,12.1522,81.5,73,98,14.12,AO,Tue Feb 13 13:35:01 2024
403,independencia,-5.3964,-40.3086,85.42,49,97,9.46,BR,Tue Feb 13 13:35:02 2024
404,orange farm,-26.4833,27.8667,71.11,29,6,1.21,ZA,Tue Feb 13 13:35:03 2024
405,jeddah,21.5169,39.2192,80.46,57,0,6.91,SA,Tue Feb 13 13:35:04 2024
406,ust'-ilimsk,58.0006,102.6619,4.23,92,100,8.99,RU,Tue Feb 13 13:35:05 2024
407,siwa oasis,29.2041,25.5195,58.32,60,100,8.7,EG,Tue Feb 13 13:35:05 2024
408,zaozersk,69.4005,32.4476,-0.42,91,100,8.03,RU,Tue Feb 13 13:35:06 2024
409,ogdensburg,44.6942,-75.4863,39.45,51,40,6.91,US,Tue Feb 13 13:30:15 2024
410,nogliki,51.8333,143.1667,6.35,95,100,5.99,RU,Tue Feb 13 13:35:07 2024
411,fort mcmurray,56.7268,-111.381,22.59,79,100,2.3,CA,Tue Feb 13 13:30:58 2024
412,puerto berrio,6.4916,-74.4033,94.46,46,58,3.38,CO,Tue Feb 13 13:35:10 2024
413,bang saphan,11.2126,99.5117,71.65,78,7,3.38,TH,Tue Feb 13 13:35:10 2024
414,la paz,-16.5,-68.15,58.57,73,75,8.05,BO,Tue Feb 13 13:30:38 2024
415,bone south,16.2446,120.9958,63.66,98,100,4.32,PH,Tue Feb 13 13:35:14 2024
416,vershino-darasunskiy,52.35,115.5167,-7.01,78,3,5.7,RU,Tue Feb 13 13:32:27 2024
417,ylitornio,66.3089,23.6773,0.9,93,100,6.24,FI,Tue Feb 13 13:35:15 2024
418,hueytown,33.4512,-86.9967,57.04,42,0,8.05,US,Tue Feb 13 13:35:16 2024
419,pohang,36.0322,129.365,46.8,88,100,5.08,KR,Tue Feb 13 13:35:17 2024
420,nan,18.8333,100.6667,64.24,56,15,0.6,TH,Tue Feb 13 13:35:18 2024
421,paka,4.6374,103.4368,77.22,88,64,8.03,MY,Tue Feb 13 13:35:18 2024
422,malango,-2.9627,119.9001,68.61,96,100,2.08,ID,Tue Feb 13 13:35:19 2024
423,hasaki,35.7333,140.8333,32.4,55,0,5.08,JP,Tue Feb 13 13:35:20 2024
424,parwanoo,30.8372,76.9614,51.62,46,0,5.19,IN,Tue Feb 13 13:35:20 2024
425,zonguldak,41.25,31.8333,45.37,86,100,2.21,TR,Tue Feb 13 13:35:21 2024
426,gifford,27.6753,-80.4092,76.03,45,0,10.36,US,Tue Feb 13 13:35:22 2024
427,zayed city,24.3768,54.589,73.0,83,0,6.91,AE,Tue Feb 13 13:35:22 2024
428,strel'na,59.8483,30.0261,16.5,80,0,15.66,RU,Tue Feb 13 13:35:23 2024
429,quellon,-43.1167,-73.6167,66.16,51,5,11.54,CL,Tue Feb 13 13:32:30 2024
430,al hazm,16.1641,44.7769,69.91,47,47,2.17,YE,Tue Feb 13 13:35:25 2024
431,mitu,1.1983,-70.1733,82.36,70,100,2.15,CO,Tue Feb 13 13:35:25 2024
432,villa comaltitlan,15.2167,-92.5833,92.37,44,9,9.19,MX,Tue Feb 13 13:35:26 2024
433,argo,37.6333,22.7333,48.78,69,19,2.44,GR,Tue Feb 13 13:35:26 2024
434,richfield,44.8833,-93.283,37.08,56,100,5.75,US,Tue Feb 13 13:35:27 2024
435,jinchang,38.4953,102.1739,27.45,28,100,7.09,CN,Tue Feb 13 13:35:28 2024
436,murun-kuren,49.6342,100.1625,-9.71,87,39,3.06,MN,Tue Feb 13 13:35:28 2024
437,moranbah,-22.0016,148.0466,74.46,89,50,8.61,AU,Tue Feb 13 13:35:29 2024
438,luderitz,-26.6481,15.1594,65.44,76,20,17.74,NA,Tue Feb 13 13:35:30 2024
439,asau,46.4333,26.4,38.32,98,100,3.44,RO,Tue Feb 13 13:35:30 2024
440,howrah,22.5892,88.3103,64.4,88,40,0.0,IN,Tue Feb 13 13:35:31 2024
441,letlhakeng,-24.0944,25.0298,76.24,31,24,4.63,BW,Tue Feb 13 13:35:32 2024
442,villazon,-22.0866,-65.5942,54.77,68,100,11.18,BO,Tue Feb 13 13:35:32 2024
443,mirabad,30.4362,61.8383,60.89,17,0,5.79,AF,Tue Feb 13 13:35:33 2024
444,oyem,1.5995,11.5793,75.81,72,76,4.56,GA,Tue Feb 13 13:35:33 2024
445,zyryanskoye,56.8306,86.6258,10.4,94,100,10.74,RU,Tue Feb 13 13:35:34 2024
446,san andres,12.5847,-81.7006,86.02,70,20,12.66,CO,Tue Feb 13 13:35:35 2024
447,parras de la fuente,25.4167,-102.1833,65.68,23,100,4.47,MX,Tue Feb 13 13:35:35 2024
448,safi,32.1667,-8.8333,70.72,39,98,6.33,MA,Tue Feb 13 13:35:36 2024
449,markovo,57.3206,107.0881,-0.99,94,100,6.4,RU,Tue Feb 13 13:35:36 2024
450,ust-tsilma,65.441,52.1498,-31.4,100,21,3.0,RU,Tue Feb 13 13:35:37 2024
451,severo-yeniseyskiy,60.3725,93.0408,-14.35,98,100,3.94,RU,Tue Feb 13 13:35:37 2024
452,richards bay,-28.783,32.0377,71.24,82,0,8.37,ZA,Tue Feb 13 13:35:38 2024
453,umba,66.6871,34.3429,-15.68,99,94,5.26,RU,Tue Feb 13 13:35:38 2024
454,summerville,33.0185,-80.1757,65.98,45,0,11.5,US,Tue Feb 13 13:33:21 2024
455,bolivar,37.6145,-93.4105,59.59,43,0,14.81,US,Tue Feb 13 13:35:39 2024
456,freeport,40.6576,-73.5832,40.37,80,100,19.57,US,Tue Feb 13 13:32:15 2024
457,el tigre,8.8875,-64.2454,93.42,30,100,13.78,VE,Tue Feb 13 13:35:41 2024
458,bayganin,48.6947,55.8742,30.65,100,100,2.93,KZ,Tue Feb 13 13:35:41 2024
459,saint-denis,48.9167,2.3333,50.56,82,100,12.66,FR,Tue Feb 13 13:35:41 2024
460,carbonear,47.7332,-53.2148,33.26,79,98,8.55,CA,Tue Feb 13 13:35:42 2024
461,badger,64.8,-147.5333,39.45,77,75,11.5,US,Tue Feb 13 13:35:42 2024
462,sirohi,24.8833,72.8667,62.2,21,98,5.06,IN,Tue Feb 13 13:35:43 2024
463,mgandu,-5.95,34.1333,64.58,93,100,1.57,TZ,Tue Feb 13 13:35:44 2024
464,nadym,65.5333,72.5167,-35.28,97,21,7.74,RU,Tue Feb 13 13:32:12 2024
465,charters towers,-20.1,146.2667,75.61,83,50,4.65,AU,Tue Feb 13 13:35:45 2024
466,buka,40.8108,69.1986,49.05,49,96,1.32,UZ,Tue Feb 13 13:35:46 2024
467,muang phonsavan,19.45,103.2167,54.21,81,90,1.63,LA,Tue Feb 13 13:35:47 2024
468,bakanas,44.8081,76.2772,31.42,80,100,12.24,KZ,Tue Feb 13 13:35:48 2024
469,st. john's,47.5649,-52.7093,32.79,81,100,11.5,CA,Tue Feb 13 13:35:48 2024
470,korla,41.7597,86.1469,31.96,51,0,5.35,CN,Tue Feb 13 13:35:48 2024
471,port lincoln,-34.7333,135.8667,59.16,62,42,10.71,AU,Tue Feb 13 13:35:50 2024
472,sebastopol,44.6,33.5333,53.01,53,94,3.0,UA,Tue Feb 13 13:35:51 2024
473,al qusayr,34.5091,36.5798,58.03,51,100,9.93,SY,Tue Feb 13 13:35:51 2024
474,glace bay,46.1969,-59.957,34.05,77,75,8.05,CA,Tue Feb 13 13:35:35 2024
475,joplin,37.0842,-94.5133,59.83,38,0,17.27,US,Tue Feb 13 13:35:53 2024
476,capelinha,-17.6914,-42.5158,69.51,86,64,4.38,BR,Tue Feb 13 13:35:53 2024
477,shyshaky,49.8817,34.0112,45.34,87,100,8.7,UA,Tue Feb 13 13:35:54 2024
478,stayton,44.8007,-122.7945,52.88,62,0,2.64,US,Tue Feb 13 13:32:39 2024
479,kirovs'k,48.6375,38.6428,37.06,98,100,3.96,UA,Tue Feb 13 13:35:55 2024
480,russkaya polyana,49.417,31.9201,43.43,96,100,6.85,UA,Tue Feb 13 13:35:56 2024
481,piacabucu,-10.4056,-36.4344,81.12,75,91,7.38,BR,Tue Feb 13 13:35:57 2024
482,luau,-10.7073,22.2247,68.72,87,73,2.17,AO,Tue Feb 13 13:35:57 2024
483,victoria point,-27.5833,153.3,73.53,93,57,3.47,AU,Tue Feb 13 13:35:58 2024
484,belyy yar,53.6039,91.3903,13.89,62,0,11.18,RU,Tue Feb 13 13:35:59 2024
485,osterburken,49.4306,9.4239,43.48,88,100,4.61,DE,Tue Feb 13 13:35:59 2024
486,mount pearl,47.5166,-52.7813,31.96,81,100,11.5,CA,Tue Feb 13 13:31:41 2024
487,masterton,-40.9597,175.6575,66.09,54,4,3.67,NZ,Tue Feb 13 13:36:00 2024
488,hadibu,12.65,54.0333,76.05,77,21,8.12,YE,Tue Feb 13 13:36:01 2024
489,savanna-la-mar,18.219,-78.1332,82.92,83,80,3.91,JM,Tue Feb 13 13:36:01 2024
490,australind,-33.2667,115.7167,59.88,66,67,11.65,AU,Tue Feb 13 13:36:02 2024
491,sabang,5.8933,95.3214,82.33,76,56,21.79,ID,Tue Feb 13 13:36:02 2024
492,alta,69.9689,23.2717,9.66,73,0,28.99,NO,Tue Feb 13 13:36:03 2024
493,matoury,4.8483,-52.3317,84.16,79,75,14.97,GF,Tue Feb 13 13:36:04 2024
494,north bend,43.4065,-124.2243,57.24,71,40,3.44,US,Tue Feb 13 13:36:05 2024
495,gazli,40.1333,63.45,53.26,36,92,8.3,UZ,Tue Feb 13 13:36:05 2024
496,midvagur,62.0511,-7.1939,38.23,87,75,14.97,FO,Tue Feb 13 13:36:06 2024
497,grand-bassam,5.2118,-3.7388,85.96,86,2,9.26,CI,Tue Feb 13 13:36:06 2024
498,idfu,24.9803,32.8747,66.43,25,0,11.1,EG,Tue Feb 13 13:36:06 2024
499,houma,29.5958,-90.7195,60.01,58,0,0.0,US,Tue Feb 13 13:35:53 2024
500,primero de mayo,-32.2552,-58.4228,74.55,42,88,13.49,AR,Tue Feb 13 13:36:07 2024
501,kouango,4.9934,19.9619,86.07,24,64,1.59,CF,Tue Feb 13 13:36:08 2024
502,solleftea,63.1667,17.2667,19.26,95,100,8.14,SE,Tue Feb 13 13:36:08 2024
503,wanning,18.8003,110.3967,64.62,89,56,3.24,CN,Tue Feb 13 13:36:09 2024
504,nevada,39.2502,-116.7512,37.15,35,100,4.07,US,Tue Feb 13 13:31:23 2024
505,mushabani,22.5167,86.45,64.99,49,100,1.54,IN,Tue Feb 13 13:36:10 2024
506,fortuna,40.5982,-124.1573,60.93,77,100,1.99,US,Tue Feb 13 13:36:11 2024
507,afzalpur,17.2,76.35,78.73,30,96,11.21,IN,Tue Feb 13 13:36:11 2024
508,mikuni,36.2171,136.1519,51.71,74,0,10.04,JP,Tue Feb 13 13:36:12 2024
509,urumqi,43.801,87.6005,7.75,92,14,2.24,CN,Tue Feb 13 13:36:12 2024
510,birao,10.2849,22.7882,81.43,15,78,3.56,CF,Tue Feb 13 13:36:13 2024
511,arambol,15.6868,73.7045,76.89,52,86,6.4,IN,Tue Feb 13 13:36:13 2024
512,el sauzal de rodriguez,31.9,-116.6833,59.61,58,3,7.7,MX,Tue Feb 13 13:36:14 2024
513,pont rouge,48.8833,-72.0825,17.89,79,97,8.34,CA,Tue Feb 13 13:36:14 2024
514,tidjikja,18.5564,-11.4271,83.03,7,26,7.63,MR,Tue Feb 13 13:36:15 2024
515,gamba,-2.65,10.0,80.1,88,100,2.06,GA,Tue Feb 13 13:36:15 2024
516,lorengau,-2.0226,147.2712,81.73,81,89,10.56,PG,Tue Feb 13 13:36:16 2024
517,alvear,-29.0968,-56.5504,69.96,75,100,11.63,AR,Tue Feb 13 13:36:16 2024
518,ulladulla,-35.35,150.4667,71.76,82,96,4.29,AU,Tue Feb 13 13:36:17 2024
519,zag,46.9441,99.165,-21.42,85,55,3.87,MN,Tue Feb 13 13:36:17 2024
520,onsala,57.4253,12.029,37.83,85,88,4.0,SE,Tue Feb 13 13:36:18 2024
521,malmberget,67.1753,20.6549,-10.64,84,100,0.0,SE,Tue Feb 13 13:36:18 2024
522,sur,22.5667,59.5289,73.33,75,0,7.85,OM,Tue Feb 13 13:36:19 2024
523,rio preto da eva,-2.6994,-59.6997,77.16,95,100,0.6,BR,Tue Feb 13 13:36:20 2024
524,khandyga,62.6667,135.6,-34.96,100,100,1.97,RU,Tue Feb 13 13:36:20 2024
525,makokou,0.5738,12.8642,77.13,71,98,2.73,GA,Tue Feb 13 13:36:21 2024
526,priargunsk,50.3691,119.1012,-17.5,99,50,2.04,RU,Tue Feb 13 13:36:21 2024
527,mezhdurechenskiy,59.6,65.9333,-6.92,97,100,15.05,RU,Tue Feb 13 13:36:22 2024
528,kurchatov,51.6601,35.6521,36.01,99,100,8.12,RU,Tue Feb 13 13:36:22 2024
529,kovalam,8.3667,76.9967,82.49,78,20,1.14,IN,Tue Feb 13 13:36:23 2024
530,oamaru,-45.0784,170.9801,68.88,53,0,12.01,NZ,Tue Feb 13 13:36:24 2024
531,jayapura,-2.5333,140.7,76.39,88,100,4.12,ID,Tue Feb 13 13:36:25 2024
532,plastun,44.7561,136.2939,30.87,77,67,5.57,RU,Tue Feb 13 13:36:25 2024
533,muroto-misakicho,33.2833,134.15,58.19,72,92,7.23,JP,Tue Feb 13 13:36:26 2024
534,kolonia town,6.964,158.206,81.34,79,100,23.73,FM,Tue Feb 13 13:36:26 2024
535,novodvinsk,64.4165,40.8122,-22.22,100,6,2.28,RU,Tue Feb 13 13:36:27 2024
536,san jose de jachal,-30.2406,-68.7469,78.39,33,20,8.23,AR,Tue Feb 13 13:36:27 2024
537,freetown,8.484,-13.2299,79.39,80,36,8.72,SL,Tue Feb 13 13:36:28 2024
538,cortland,42.6001,-76.083,36.27,67,100,8.05,US,Tue Feb 13 13:31:42 2024
539,port douglas,-16.4833,145.4667,79.11,83,82,3.18,AU,Tue Feb 13 13:36:29 2024
540,port lavaca,28.615,-96.6261,70.3,50,0,5.75,US,Tue Feb 13 13:36:29 2024
541,myeik,12.4333,98.6,72.59,71,5,3.91,MM,Tue Feb 13 13:36:30 2024
542,mexico,15.0646,120.7198,76.71,85,100,4.7,PH,Tue Feb 13 13:32:12 2024
543,saudarkrokur,65.7461,-19.6394,22.46,93,99,2.48,IS,Tue Feb 13 13:36:31 2024
544,tual,-5.6667,132.75,83.3,78,100,17.76,ID,Tue Feb 13 13:36:31 2024
545,santa ana,33.7456,-117.8678,69.44,54,75,6.91,US,Tue Feb 13 13:36:32 2024
