City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
536,la ronge,55.1001,-105.2842,14.22,48,20,6.91,CA,Mon Feb 19 15:23:23 2024
537,skovorodino,53.9833,123.9167,-37.03,100,39,2.35,RU,Mon Feb 19 15:23:23 2024
538,spring creek,40.7266,-115.5859,37.71,89,100,3.98,US,Mon Feb 19 15:23:24 2024
539,eirunepe,-6.6603,-69.8736,84.94,76,99,1.25,BR,Mon Feb 19 15:23:24 2024
540,korla,41.7597,86.1469,20.46,39,90,9.64,CN,Mon Feb 19 15:23:25 2024
541,silale,55.4906,22.1814,30.72,97,100,11.34,LT,Mon Feb 19 15:23:25 2024
542,xinyuan,37.3,99.0,21.61,54,95,1.97,CN,Mon Feb 19 15:23:26 2024
543,svatove,49.4103,38.1503,25.57,83,10,5.08,UA,Mon Feb 19 15:23:26 2024
544,prado,-17.3411,-39.2208,76.26,95,91,10.51,BR,Mon Feb 19 15:23:26 2024
545,jinzhou,41.1078,121.1417,9.64,32,92,16.67,CN,Mon Feb 19 15:23:27 2024
546,palu,-0.8917,119.8707,74.35,88,19,4.09,ID,Mon Feb 19 15:23:29 2024
547,pijijiapan,15.7011,-93.23,95.63,28,0,4.61,MX,Mon Feb 19 15:23:29 2024
548,menongue,-14.6585,17.691,64.17,81,84,0.4,AO,Mon Feb 19 15:23:30 2024
549,waitara,-38.925,174.25,66.45,61,8,12.97,NZ,Mon Feb 19 15:23:30 2024
550,tripoli,32.8752,13.1875,58.03,67,5,1.79,LY,Mon Feb 19 15:23:31 2024
551,mirny,62.5353,113.9611,-13.77,69,100,15.99,RU,Mon Feb 19 15:23:31 2024
552,coruripe,-10.1256,-36.1756,81.46,83,23,12.28,BR,Mon Feb 19 15:23:16 2024
553,mount vernon,40.9126,-73.8371,39.88,33,0,12.66,US,Mon Feb 19 15:23:32 2024
554,queenstown,-31.8976,26.8753,62.55,87,62,2.04,ZA,Mon Feb 19 15:23:32 2024
555,buka,40.8108,69.1986,31.53,97,100,4.76,UZ,Mon Feb 19 15:23:33 2024
556,kayangel,8.0823,134.7173,81.0,80,40,16.62,PW,Mon Feb 19 15:23:33 2024
557,christchurch,-43.5333,172.6333,59.2,45,20,16.11,NZ,Mon Feb 19 15:23:33 2024
558,ben gardane,33.1378,11.2197,57.61,70,58,5.64,TN,Mon Feb 19 15:23:34 2024
559,taroa,8.7058,171.2275,82.09,78,43,18.41,MH,Mon Feb 19 15:23:34 2024
560,lakatoro,-16.0999,167.4164,83.44,73,94,2.44,VU,Mon Feb 19 15:23:35 2024
561,berdyaush,55.1619,59.1464,0.23,95,100,1.97,RU,Mon Feb 19 15:23:35 2024
562,dalandzadgad,43.5708,104.425,4.48,56,100,5.28,MN,Mon Feb 19 15:23:36 2024
563,inongo,-1.95,18.2667,76.23,85,94,3.58,CD,Mon Feb 19 15:23:36 2024
564,outjo,-20.1167,16.15,70.66,59,73,4.18,NA,Mon Feb 19 15:23:38 2024
565,rauma,61.1272,21.5113,30.24,95,100,7.99,FI,Mon Feb 19 15:23:38 2024
566,yung shue wan,22.2333,114.1167,74.62,90,26,11.01,HK,Mon Feb 19 15:23:39 2024
567,jinxiang,27.4327,120.6062,56.01,97,95,9.46,CN,Mon Feb 19 15:23:39 2024
568,farsala,39.2947,22.3847,53.33,84,100,3.27,GR,Mon Feb 19 15:23:40 2024
569,mollendo,-17.0231,-72.0147,74.66,85,88,5.03,PE,Mon Feb 19 15:23:40 2024
570,yakeshi,49.2833,120.7333,-32.62,99,81,5.32,CN,Mon Feb 19 15:23:41 2024
571,tiruppur,11.1,77.35,78.15,84,5,5.12,IN,Mon Feb 19 15:23:41 2024
572,caleta de carquin,-11.0925,-77.6267,79.43,72,72,10.33,PE,Mon Feb 19 15:23:42 2024
573,polyarnyy,69.1989,33.4478,27.52,89,100,12.55,RU,Mon Feb 19 15:23:42 2024
574,huai'an,33.5886,119.0192,32.92,92,100,15.1,CN,Mon Feb 19 15:23:42 2024
575,hajjah,15.6943,43.6058,61.23,87,73,3.69,YE,Mon Feb 19 15:23:43 2024
576,belmonte,-15.8631,-38.8828,76.82,94,100,8.97,BR,Mon Feb 19 15:23:43 2024
577,gebre guracha,9.8,38.4,58.26,75,96,2.86,ET,Mon Feb 19 15:23:44 2024
578,gorno-altaysk,51.9561,85.955,-17.48,100,84,1.99,RU,Mon Feb 19 15:23:44 2024
579,samfya,-11.3649,29.5565,68.83,85,100,1.45,ZM,Mon Feb 19 15:23:44 2024
